,Time,x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec),Battery Voltage,Solar Panel Temp(°C)
973,5 Apr 2019 11:30:00.000,-2612.592319,2610.515978,-5803.255716,-0.370246,0.728914,-0.212436,27.445590843626114,-100
974,5 Apr 2019 11:31:00.000,-2634.736439,2654.179992,-5815.845152,-0.367894,0.726552,-0.207224,27.245590843626115,-100
975,5 Apr 2019 11:32:00.000,-2656.739962,2697.702203,-5828.123947,-0.365559,0.724188,-0.202081,27.045590843626115,-100
976,5 Apr 2019 11:33:00.000,-2678.603876,2741.082483,-5840.096189,-0.363241,0.721821,-0.197005,26.845590843626116,-100
977,5 Apr 2019 11:34:00.000,-2700.329157,2784.320725,-5851.765884,-0.360938,0.719453,-0.191996,26.645590843626117,-100
978,5 Apr 2019 11:35:00.000,-2721.91677,2827.416843,-5863.136956,-0.358652,0.717084,-0.187051,26.445590843626114,-100
979,5 Apr 2019 11:36:00.000,-2743.367667,2870.370771,-5874.213248,-0.356381,0.714714,-0.182169,26.245590843626115,-100
980,5 Apr 2019 11:37:00.000,-2764.682787,2913.182458,-5884.998528,-0.354126,0.712343,-0.17735,26.045590843626115,-100
981,5 Apr 2019 11:38:00.000,-2785.863061,2955.851877,-5895.496486,-0.351886,0.709971,-0.172592,25.845590843626116,-100
982,5 Apr 2019 11:39:00.000,-2806.909406,2998.379016,-5905.710737,-0.349661,0.7076,-0.167893,25.645590843626117,-100
983,5 Apr 2019 11:40:00.000,-2827.822729,3040.763877,-5915.644828,-0.347452,0.705229,-0.163253,25.445590843626114,-100
984,5 Apr 2019 11:41:00.000,-2848.603925,3083.00648,-5925.302235,-0.345257,0.702858,-0.15867,25.245590843626115,-100
985,5 Apr 2019 11:42:00.000,-2869.253878,3125.106855,-5934.686365,-0.343077,0.700488,-0.154144,25.045590843626115,-100
986,5 Apr 2019 11:43:00.000,-2889.773462,3167.065051,-5943.800562,-0.340911,0.698119,-0.149672,24.845590843626116,-100
987,5 Apr 2019 11:44:00.000,-2910.163538,3208.881124,-5952.648103,-0.33876,0.695751,-0.145255,24.645590843626117,-100
988,5 Apr 2019 11:45:00.000,-2930.424958,3250.555146,-5961.232205,-0.336623,0.693384,-0.140891,24.445590843626114,-100
989,5 Apr 2019 11:46:00.000,-2950.558562,3292.087197,-5969.556025,-0.3345,0.691018,-0.136579,24.245590843626115,-100
990,5 Apr 2019 11:47:00.000,-2970.565182,3333.477373,-5977.622654,-0.33239,0.688655,-0.132318,29.6577258530145,120
991,5 Apr 2019 11:48:00.000,-2990.445638,3374.725779,-5985.435131,-0.330294,0.686293,-0.128107,29.73910823341218,120
992,5 Apr 2019 11:49:00.000,-3010.20074,3415.832528,-5992.996434,-0.328212,0.683933,-0.123945,28.852971051311123,120
993,5 Apr 2019 11:50:00.000,-3029.831289,3456.797743,-6000.309491,-0.326142,0.681575,-0.119832,30.40050007723518,120
994,5 Apr 2019 11:51:00.000,-3049.338074,3497.621557,-6007.377172,-0.324086,0.679219,-0.115766,32.958904261545534,120
995,5 Apr 2019 11:52:00.000,-3068.721876,3538.30411,-6014.202297,-0.322043,0.676866,-0.111746,34.175998595872635,120
996,5 Apr 2019 11:53:00.000,-3087.983466,3578.845548,-6020.787635,-0.320012,0.674516,-0.107773,32.93279216215424,120
997,5 Apr 2019 11:54:00.000,-3107.123605,3619.246029,-6027.135904,-0.317994,0.672168,-0.103844,30.372283222210836,120
998,5 Apr 2019 11:55:00.000,-3126.143044,3659.505712,-6033.249775,-0.315989,0.669822,-0.099959,28.848591887034413,120
999,5 Apr 2019 11:56:00.000,-3145.042527,3699.624767,-6039.131871,-0.313996,0.66748,-0.096118,29.76259294332356,120
1000,5 Apr 2019 11:57:00.000,-3163.822786,3739.60337,-6044.784767,-0.312015,0.665141,-0.092319,32.27395803505787,120
1001,5 Apr 2019 11:58:00.000,-3182.484547,3779.441701,-6050.210993,-0.310046,0.662804,-0.088562,34.07374967865032,120
1002,5 Apr 2019 11:59:00.000,-3201.028524,3819.139949,-6055.413037,-0.308089,0.660471,-0.084846,33.507247737146436,120
1003,5 Apr 2019 12:00:00.000,-3219.455425,3858.698304,-6060.393341,-0.306143,0.658141,-0.081171,31.095291483007323,120
1004,5 Apr 2019 12:01:00.000,-3237.765948,3898.116962,-6065.154308,-0.304209,0.655815,-0.077535,29.055422372982328,120
1005,5 Apr 2019 12:02:00.000,-3255.960783,3937.396125,-6069.698297,-0.302287,0.653491,-0.073938,29.263086659490046,120
1006,5 Apr 2019 12:03:00.000,-3274.04061,3976.535999,-6074.027631,-0.300376,0.651172,-0.070379,31.527358755208216,120
1007,5 Apr 2019 12:04:00.000,-3292.006103,4015.536791,-6078.144588,-0.298476,0.648855,-0.066859,33.766477337559316,120
1008,5 Apr 2019 12:05:00.000,-3309.857926,4054.398715,-6082.051415,-0.296587,0.646543,-0.063375,33.92180710815414,120
1009,5 Apr 2019 12:06:00.000,-3327.596736,4093.121986,-6085.750315,-0.294709,0.644234,-0.059928,31.85053859224776,120
1010,5 Apr 2019 12:07:00.000,-3345.223183,4131.706826,-6089.243457,-0.292841,0.641928,-0.056516,29.45698651122033,120
1011,5 Apr 2019 12:08:00.000,-3362.737906,4170.153457,-6092.532974,-0.290985,0.639627,-0.05314,28.9417716099375,120
1012,5 Apr 2019 12:09:00.000,-3380.141539,4208.462104,-6095.620964,-0.289138,0.637329,-0.049799,30.778580092603463,120
1013,5 Apr 2019 12:10:00.000,-3397.434708,4246.632997,-6098.509491,-0.287302,0.635035,-0.046491,33.27865871113144,120
1014,5 Apr 2019 12:11:00.000,-3414.618031,4284.666364,-6101.200585,-0.285477,0.632745,-0.043217,34.14344671335007,120
1015,5 Apr 2019 12:12:00.000,-3431.69212,4322.56244,-6103.696244,-0.283661,0.630458,-0.039977,32.57786199819377,120
1016,5 Apr 2019 12:13:00.000,-3448.657576,4360.321459,-6105.998434,-0.281856,0.628176,-0.036768,30.02129593271339,120
1017,5 Apr 2019 12:14:00.000,-3465.514997,4397.943657,-6108.109089,-0.28006,0.625898,-0.033592,28.824243567303128,120
1018,5 Apr 2019 12:15:00.000,-3482.264972,4435.429272,-6110.030115,-0.278274,0.623623,-0.030447,30.087269326231358,120
1019,5 Apr 2019 12:16:00.000,-3498.908082,4472.778544,-6111.763386,-0.276498,0.621353,-0.027333,32.64915315148117,120
1020,5 Apr 2019 12:17:00.000,-3515.444904,4509.991714,-6113.310746,-0.274731,0.619087,-0.02425,34.15451086885048,120
1021,5 Apr 2019 12:18:00.000,-3531.876007,4547.069026,-6114.67401,-0.272974,0.616824,-0.021197,33.219323535302735,120
1022,5 Apr 2019 12:19:00.000,-3548.201951,4584.010722,-6115.854967,-0.271226,0.614566,-0.018173,30.703398072464378,120
1023,5 Apr 2019 12:20:00.000,-3564.423292,4620.817048,-6116.855378,-0.269487,0.612312,-0.015179,28.919864748084265,120
1024,5 Apr 2019 12:21:00.000,-3580.54058,4657.488248,-6117.676976,-0.267757,0.610062,-0.012213,29.50849587541213,120
1025,5 Apr 2019 12:22:00.000,-3596.554356,4694.024569,-6118.321469,-0.266037,0.607816,-0.009275,31.92810671059426,120
1026,5 Apr 2019 12:23:00.000,-3612.465157,4730.426257,-6118.790539,-0.264325,0.605574,-0.006365,33.95411821037128,120
1027,5 Apr 2019 12:24:00.000,-3628.273512,4766.693559,-6119.085842,-0.262622,0.603337,-0.003483,33.723824745278925,120
1028,5 Apr 2019 12:25:00.000,-3643.979946,4802.826723,-6119.209011,-0.260927,0.601103,-0.000627,31.44895706507039,120
1029,5 Apr 2019 12:26:00.000,-3659.584975,4838.825996,-6119.161653,-0.259242,0.598874,0.002202,29.221018023839576,120
1030,5 Apr 2019 12:27:00.000,-3675.089112,4874.691628,-6118.945351,-0.257564,0.596648,0.005004,29.088364501426803,120
1031,5 Apr 2019 12:28:00.000,-3690.492863,4910.423866,-6118.561667,-0.255895,0.594427,0.007781,31.172957534575303,120
1032,5 Apr 2019 12:29:00.000,-3705.796728,4946.022959,-6118.012138,-0.254235,0.59221,0.010532,33.55823190220167,120
1033,5 Apr 2019 12:30:00.000,-3721.0012,4981.489154,-6117.29828,-0.252582,0.589997,0.013259,34.051177350966555,120
1034,5 Apr 2019 12:31:00.000,-3736.10677,5016.8227,-6116.421587,-0.250938,0.587788,0.01596,32.19858210860993,120
1035,5 Apr 2019 12:32:00.000,-3751.113919,5052.023845,-6115.383531,-0.249302,0.585584,0.018638,29.703713697273795,120
1036,5 Apr 2019 12:33:00.000,-3766.023126,5087.092836,-6114.185564,-0.247673,0.583383,0.021291,28.860342628665418,120
1037,5 Apr 2019 12:34:00.000,-3780.834862,5122.029921,-6112.829116,-0.246053,0.581187,0.02392,30.44386037385839,120
1038,5 Apr 2019 12:35:00.000,-3795.549596,5156.835346,-6111.315599,-0.24444,0.578995,0.026526,32.99838802068852,120
1039,5 Apr 2019 12:36:00.000,-3810.167788,5191.509358,-6109.646403,-0.242835,0.576806,0.02911,34.17530463146803,120
1040,5 Apr 2019 12:37:00.000,-3824.689894,5226.052202,-6107.8229,-0.241237,0.574622,0.03167,32.89255850187525,120
1041,5 Apr 2019 12:38:00.000,-3839.116368,5260.464124,-6105.846441,-0.239647,0.572442,0.034208,30.32950050777093,120
1042,5 Apr 2019 12:39:00.000,-3853.447654,5294.745369,-6103.718362,-0.238064,0.570266,0.036724,28.842594348787046,120
1043,5 Apr 2019 12:40:00.000,-3867.684194,5328.896181,-6101.439977,-0.236489,0.568095,0.039218,29.7988946902743,120
1044,5 Apr 2019 12:41:00.000,-3881.826425,5362.916802,-6099.012584,-0.23492,0.565927,0.041691,32.31918340847429,120
1045,5 Apr 2019 12:42:00.000,-3895.874778,5396.807475,-6096.437463,-0.233359,0.563763,0.044143,34.08631867878086,120
1046,5 Apr 2019 12:43:00.000,-3909.82968,5430.568442,-6093.715876,-0.231805,0.561603,0.046573,33.475604483236,120
1047,5 Apr 2019 12:44:00.000,-3923.691553,5464.199943,-6090.84907,-0.230258,0.559447,0.048983,31.048528636770822,120
1048,5 Apr 2019 12:45:00.000,-3937.460816,5497.702219,-6087.838275,-0.228718,0.557296,0.051373,29.03653347959169,120
1049,5 Apr 2019 12:46:00.000,-3951.13788,5531.075508,-6084.684702,-0.227185,0.555148,0.053743,29.289438080418034,120
1050,5 Apr 2019 12:47:00.000,-3964.723154,5564.320047,-6081.389548,-0.225659,0.553004,0.056092,30.92436657717881,-100
1051,5 Apr 2019 12:48:00.000,-3978.217043,5597.436075,-6077.953995,-0.224139,0.550864,0.058423,30.72436657717881,-100
1052,5 Apr 2019 12:49:00.000,-3991.619945,5630.423826,-6074.379208,-0.222626,0.548728,0.060734,30.52436657717881,-100
1053,5 Apr 2019 12:50:00.000,-4004.932257,5663.283536,-6070.666337,-0.221119,0.546596,0.063026,30.324366577178807,-100
1054,5 Apr 2019 12:51:00.000,-4018.154368,5696.015437,-6066.816519,-0.219619,0.544468,0.065299,30.124366577178808,-100
1055,5 Apr 2019 12:52:00.000,-4031.286666,5728.619763,-6062.830874,-0.218125,0.542344,0.067553,29.92436657717881,-100
1056,5 Apr 2019 12:53:00.000,-4044.329533,5761.096745,-6058.710509,-0.216638,0.540223,0.069789,29.72436657717881,-100
1057,5 Apr 2019 12:54:00.000,-4057.283348,5793.446613,-6054.456517,-0.215157,0.538106,0.072007,29.52436657717881,-100
1058,5 Apr 2019 12:55:00.000,-4070.148484,5825.669595,-6050.069976,-0.213682,0.535994,0.074208,29.324366577178807,-100
1059,5 Apr 2019 12:56:00.000,-4082.925313,5857.76592,-6045.551952,-0.212213,0.533885,0.07639,29.124366577178808,-100
1060,5 Apr 2019 12:57:00.000,-4095.614201,5889.735814,-6040.903497,-0.210751,0.531779,0.078555,28.92436657717881,-100
1061,5 Apr 2019 12:58:00.000,-4108.215511,5921.579502,-6036.125648,-0.209294,0.529678,0.080703,28.72436657717881,-100
1062,5 Apr 2019 12:59:00.000,-4120.7296,5953.297207,-6031.219433,-0.207843,0.52758,0.082834,28.52436657717881,-100
1063,5 Apr 2019 13:00:00.000,-4133.156824,5984.889153,-6026.185864,-0.206398,0.525486,0.084949,28.324366577178807,-100
1064,5 Apr 2019 13:01:00.000,-4145.497534,6016.35556,-6021.025942,-0.204959,0.523395,0.087046,28.124366577178808,-100
1065,5 Apr 2019 13:02:00.000,-4157.752077,6047.696649,-6015.740656,-0.203526,0.521308,0.089127,27.92436657717881,-100
1066,5 Apr 2019 13:03:00.000,-4169.920798,6078.912637,-6010.330981,-0.202099,0.519225,0.091192,27.72436657717881,-100
1067,5 Apr 2019 13:04:00.000,-4182.004035,6110.003743,-6004.797884,-0.200677,0.517146,0.093242,27.52436657717881,-100
1068,5 Apr 2019 13:05:00.000,-4194.002126,6140.97018,-5999.142316,-0.19926,0.51507,0.095275,27.324366577178807,-100
1069,5 Apr 2019 13:06:00.000,-4205.915404,6171.812165,-5993.365221,-0.19785,0.512997,0.097292,27.124366577178808,-100
1070,5 Apr 2019 13:07:00.000,-4217.744199,6202.529909,-5987.467528,-0.196444,0.510928,0.099295,26.92436657717881,-100
1071,5 Apr 2019 13:08:00.000,-4229.488835,6233.123624,-5981.450157,-0.195044,0.508863,0.101282,26.72436657717881,-100
1072,5 Apr 2019 13:09:00.000,-4241.149637,6263.593521,-5975.314016,-0.19365,0.506801,0.103254,26.52436657717881,-100
1073,5 Apr 2019 13:10:00.000,-4252.726923,6293.939807,-5969.060004,-0.192261,0.504743,0.105211,26.324366577178807,-100
1074,5 Apr 2019 13:11:00.000,-4264.22101,6324.16269,-5962.689008,-0.190877,0.502687,0.107153,26.124366577178808,-100
1075,5 Apr 2019 13:12:00.000,-4275.63221,6354.262375,-5956.201906,-0.189498,0.500636,0.109081,25.92436657717881,-100
1076,5 Apr 2019 13:13:00.000,-4286.960833,6384.239067,-5949.599565,-0.188124,0.498588,0.110995,25.72436657717881,-100
1077,5 Apr 2019 13:14:00.000,-4298.207186,6414.092968,-5942.882841,-0.186755,0.496543,0.112894,25.52436657717881,-100
1078,5 Apr 2019 13:15:00.000,-4309.37157,6443.824279,-5936.052582,-0.185392,0.494501,0.114779,25.324366577178807,-100
1079,5 Apr 2019 13:16:00.000,-4320.454288,6473.433201,-5929.109627,-0.184033,0.492463,0.11665,25.124366577178808,-100
1080,5 Apr 2019 13:17:00.000,-4331.455636,6502.919931,-5922.054803,-0.182679,0.490428,0.118508,30.274147440583345,120
1081,5 Apr 2019 13:18:00.000,-4342.375907,6532.284666,-5914.888929,-0.181331,0.488397,0.120352,30.487551646374094,120
1082,5 Apr 2019 13:19:00.000,-4353.215393,6561.527602,-5907.612816,-0.179986,0.486368,0.122183,33.03740221094103,120
1083,5 Apr 2019 13:20:00.000,-4363.974382,6590.648931,-5900.227263,-0.178647,0.484343,0.124,34.17377227286234,120
1084,5 Apr 2019 13:21:00.000,-4374.653159,6619.648847,-5892.733063,-0.177313,0.482321,0.125804,32.8518884378466,120
1085,5 Apr 2019 13:22:00.000,-4385.252006,6648.52754,-5885.130999,-0.175983,0.480302,0.127596,30.287084607627655,120
1086,5 Apr 2019 13:23:00.000,-4395.771203,6677.285198,-5877.421845,-0.174658,0.478287,0.129374,28.837429595509924,120
1087,5 Apr 2019 13:24:00.000,-4406.211027,6705.92201,-5869.606368,-0.173337,0.476274,0.13114,29.835729534207836,120
1088,5 Apr 2019 13:25:00.000,-4416.57175,6734.438162,-5861.685326,-0.172021,0.474265,0.132893,32.36415206397858,120
1089,5 Apr 2019 13:26:00.000,-4426.853644,6762.833838,-5853.659467,-0.170709,0.472258,0.134634,34.098077171368836,120
1090,5 Apr 2019 13:27:00.000,-4437.056978,6791.109222,-5845.529534,-0.169402,0.470255,0.136362,33.44334210904933,120
1091,5 Apr 2019 13:28:00.000,-4447.182017,6819.264494,-5837.296259,-0.1681,0.468255,0.138078,31.00190727385118,120
1092,5 Apr 2019 13:29:00.000,-4457.229024,6847.299835,-5828.96037,-0.166801,0.466257,0.139783,29.018416594001955,120
1093,5 Apr 2019 13:30:00.000,-4467.198258,6875.215424,-5820.522583,-0.165507,0.464263,0.141475,29.316482253219107,120
1094,5 Apr 2019 13:31:00.000,-4477.089979,6903.011436,-5811.98361,-0.164217,0.462271,0.143156,31.6220640590186,120
1095,5 Apr 2019 13:32:00.000,-4486.904441,6930.688049,-5803.344153,-0.162932,0.460283,0.144824,33.81542073188364,120
1096,5 Apr 2019 13:33:00.000,-4496.641897,6958.245434,-5794.604908,-0.161651,0.458297,0.146482,33.87999026196466,120
1097,5 Apr 2019 13:34:00.000,-4506.302596,6985.683766,-5785.766563,-0.160373,0.456314,0.148128,31.756407721082798,120
1098,5 Apr 2019 13:35:00.000,-4515.886787,7013.003215,-5776.8298,-0.1591,0.454334,0.149762,29.397085103922205,120
1099,5 Apr 2019 13:36:00.000,-4525.394715,7040.203949,-5767.795293,-0.157831,0.452357,0.151386,28.971172744126616,120
1100,5 Apr 2019 13:37:00.000,-4534.826621,7067.286137,-5758.663709,-0.156566,0.450383,0.152998,30.87025250109662,120
1101,5 Apr 2019 13:38:00.000,-4544.182748,7094.249945,-5749.43571,-0.155305,0.448411,0.1546,33.348319204329,120
1102,5 Apr 2019 13:39:00.000,-4553.463332,7121.095538,-5740.111948,-0.154048,0.446442,0.15619,34.12704975506203,120
1103,5 Apr 2019 13:40:00.000,-4562.668609,7147.823078,-5730.693072,-0.152795,0.444476,0.15777,32.49048287625169,120
1104,5 Apr 2019 13:41:00.000,-4571.798812,7174.432728,-5721.179722,-0.151546,0.442513,0.15934,29.943270608861365,120
1105,5 Apr 2019 13:42:00.000,-4580.854173,7200.924648,-5711.572532,-0.1503,0.440552,0.160898,28.827308164458486,120
1106,5 Apr 2019 13:43:00.000,-4589.83492,7227.298995,-5701.872131,-0.149059,0.438594,0.162447,30.168606267902575,120
1107,5 Apr 2019 13:44:00.000,-4598.74128,7253.555928,-5692.07914,-0.147821,0.436638,0.163985,32.733981628600255,120
1108,5 Apr 2019 13:45:00.000,-4607.573476,7279.695603,-5682.194175,-0.146586,0.434685,0.165512,34.16483997076071,120
1109,5 Apr 2019 13:46:00.000,-4616.331731,7305.718172,-5672.217846,-0.145356,0.432734,0.16703,33.14565673334293,120
1110,5 Apr 2019 13:47:00.000,-4625.016265,7331.623789,-5662.150757,-0.144129,0.430787,0.168538,30.613464284624527,120
1111,5 Apr 2019 13:48:00.000,-4633.627296,7357.412604,-5651.993505,-0.142906,0.428841,0.170036,28.89634868415341,120
1112,5 Apr 2019 13:49:00.000,-4642.165039,7383.084768,-5641.746683,-0.141686,0.426898,0.171524,29.573018096118414,120
1113,5 Apr 2019 13:50:00.000,-4650.629707,7408.640428,-5631.410877,-0.14047,0.424958,0.173002,32.02134578377979,120
1114,5 Apr 2019 13:51:00.000,-4659.021512,7434.079731,-5620.986668,-0.139257,0.42302,0.17447,33.9903505621433,120
1115,5 Apr 2019 13:52:00.000,-4667.340663,7459.402823,-5610.474632,-0.138048,0.421084,0.175929,33.66973851851229,120
1116,5 Apr 2019 13:53:00.000,-4675.587368,7484.609845,-5599.875337,-0.136843,0.419151,0.177379,31.354278887222925,120
1117,5 Apr 2019 13:54:00.000,-4683.761832,7509.700942,-5589.189349,-0.13564,0.41722,0.178819,29.17279457499346,120
1118,5 Apr 2019 13:55:00.000,-4691.864258,7534.676253,-5578.417227,-0.134441,0.415291,0.18025,29.130932198057323,120
1119,5 Apr 2019 13:56:00.000,-4699.894847,7559.535917,-5567.559525,-0.133246,0.413365,0.181672,31.267179832711346,120
1120,5 Apr 2019 13:57:00.000,-4707.853799,7584.280073,-5556.616792,-0.132053,0.411441,0.183084,33.61748125546535,120
1121,5 Apr 2019 13:58:00.000,-4715.741312,7608.908856,-5545.589571,-0.130864,0.409519,0.184488,34.02098017720964,120
1122,5 Apr 2019 13:59:00.000,-4723.55758,7633.422401,-5534.478402,-0.129679,0.4076,0.185883,32.10670155012313,120
1123,5 Apr 2019 14:00:00.000,-4731.302798,7657.820841,-5523.283818,-0.128496,0.405682,0.187269,29.634624315800963,120
1124,5 Apr 2019 14:01:00.000,-4738.977157,7682.104309,-5512.006349,-0.127317,0.403767,0.188646,28.87756488291068,120
1125,5 Apr 2019 14:02:00.000,-4746.580847,7706.272934,-5500.646518,-0.12614,0.401854,0.190014,30.531560202693143,120
1126,5 Apr 2019 14:03:00.000,-4754.114056,7730.326845,-5489.204845,-0.124967,0.399943,0.191374,33.075934605930584,120
1127,5 Apr 2019 14:04:00.000,-4761.57697,7754.26617,-5477.681845,-0.123797,0.398035,0.192725,34.17140200027024,120
1128,5 Apr 2019 14:05:00.000,-4768.969774,7778.091035,-5466.078028,-0.12263,0.396128,0.194068,32.81079471536296,120
1129,5 Apr 2019 14:06:00.000,-4776.29265,7801.801564,-5454.393901,-0.121466,0.394223,0.195402,30.245048814190515,120
1130,5 Apr 2019 14:07:00.000,-4783.545779,7825.39788,-5442.629963,-0.120305,0.392321,0.196728,28.8330992457474,120
1131,5 Apr 2019 14:08:00.000,-4790.72934,7848.880105,-5430.786713,-0.119147,0.39042,0.198046,29.87308593172116,120
1132,5 Apr 2019 14:09:00.000,-4797.843512,7872.24836,-5418.864642,-0.117992,0.388522,0.199355,32.408849909171856,120
1133,5 Apr 2019 14:10:00.000,-4804.888468,7895.502763,-5406.864239,-0.11684,0.386625,0.200657,34.10902147150605,120
1134,5 Apr 2019 14:11:00.000,-4811.864384,7918.643431,-5394.785989,-0.115691,0.384731,0.20195,33.41047072505655,120
1135,5 Apr 2019 14:12:00.000,-4818.771431,7941.67048,-5382.63037,-0.114545,0.382838,0.203236,30.955442004577215,120
1136,5 Apr 2019 14:13:00.000,-4825.609781,7964.584025,-5370.397859,-0.113401,0.380947,0.204513,29.001077393731723,120
1137,5 Apr 2019 14:14:00.000,-4832.379601,7987.384179,-5358.088928,-0.11226,0.379058,0.205783,29.344210702717245,120
1138,5 Apr 2019 14:15:00.000,-4839.08106,8010.071054,-5345.704043,-0.111122,0.377171,0.207045,31.669366749692813,120
1139,5 Apr 2019 14:16:00.000,-4845.714323,8032.644759,-5333.24367,-0.109987,0.375286,0.208299,33.8388077880756,120
1140,5 Apr 2019 14:17:00.000,-4852.279555,8055.105405,-5320.708267,-0.108854,0.373403,0.209546,33.47026145503049,-100
1141,5 Apr 2019 14:18:00.000,-4858.776917,8077.453097,-5308.098292,-0.107725,0.371521,0.210785,33.270261455030486,-100
1142,5 Apr 2019 14:19:00.000,-4865.206571,8099.687943,-5295.414196,-0.106598,0.369641,0.212017,33.07026145503049,-100
1143,5 Apr 2019 14:20:00.000,-4871.568677,8121.810047,-5282.656427,-0.105473,0.367763,0.213241,32.87026145503049,-100
1144,5 Apr 2019 14:21:00.000,-4877.863391,8143.819513,-5269.825431,-0.104351,0.365886,0.214458,32.67026145503049,-100
1145,5 Apr 2019 14:22:00.000,-4884.09087,8165.716441,-5256.921649,-0.103232,0.364012,0.215667,32.47026145503049,-100
1146,5 Apr 2019 14:23:00.000,-4890.25127,8187.500934,-5243.945519,-0.102115,0.362138,0.216869,32.270261455030486,-100
1147,5 Apr 2019 14:24:00.000,-4896.344743,8209.173089,-5230.897474,-0.101001,0.360267,0.218064,32.07026145503049,-100
1148,5 Apr 2019 14:25:00.000,-4902.371441,8230.733005,-5217.777945,-0.099889,0.358397,0.219252,31.870261455030487,-100
1149,5 Apr 2019 14:26:00.000,-4908.331515,8252.180778,-5204.58736,-0.09878,0.356529,0.220433,31.670261455030488,-100
1150,5 Apr 2019 14:27:00.000,-4914.225113,8273.516503,-5191.326142,-0.097673,0.354662,0.221607,31.47026145503049,-100
1151,5 Apr 2019 14:28:00.000,-4920.052382,8294.740275,-5177.994712,-0.096569,0.352797,0.222773,31.27026145503049,-100
1152,5 Apr 2019 14:29:00.000,-4925.81347,8315.852184,-5164.593487,-0.095467,0.350933,0.223933,31.07026145503049,-100
1153,5 Apr 2019 14:30:00.000,-4931.508519,8336.852323,-5151.122881,-0.094368,0.349071,0.225086,30.870261455030487,-100
1154,5 Apr 2019 14:31:00.000,-4937.137674,8357.74078,-5137.583304,-0.093271,0.347211,0.226232,30.670261455030488,-100
1155,5 Apr 2019 14:32:00.000,-4942.701077,8378.517644,-5123.975163,-0.092176,0.345352,0.227371,30.47026145503049,-100
1156,5 Apr 2019 14:33:00.000,-4948.198866,8399.183003,-5110.298864,-0.091084,0.343494,0.228504,30.27026145503049,-100
1157,5 Apr 2019 14:34:00.000,-4953.631183,8419.736941,-5096.554807,-0.089994,0.341638,0.22963,30.07026145503049,-100
1158,5 Apr 2019 14:35:00.000,-4958.998163,8440.179542,-5082.743391,-0.088906,0.339783,0.230749,29.870261455030487,-100
1159,5 Apr 2019 14:36:00.000,-4964.299943,8460.51089,-5068.865011,-0.08782,0.337929,0.231862,29.670261455030488,-100
1160,5 Apr 2019 14:37:00.000,-4969.536659,8480.731067,-5054.920058,-0.086737,0.336077,0.232968,29.47026145503049,-100
1161,5 Apr 2019 14:38:00.000,-4974.708444,8500.840152,-5040.908923,-0.085656,0.334226,0.234068,29.27026145503049,-100
1162,5 Apr 2019 14:39:00.000,-4979.81543,8520.838224,-5026.831991,-0.084577,0.332377,0.235162,29.07026145503049,-100
1163,5 Apr 2019 14:40:00.000,-4984.857748,8540.725361,-5012.689646,-0.0835,0.330528,0.236249,28.870261455030487,-100
1164,5 Apr 2019 14:41:00.000,-4989.835528,8560.50164,-4998.482269,-0.082426,0.328681,0.237329,28.670261455030488,-100
1165,5 Apr 2019 14:42:00.000,-4994.748897,8580.167134,-4984.210238,-0.081353,0.326835,0.238404,28.47026145503049,-100
1166,5 Apr 2019 14:43:00.000,-4999.597985,8599.721918,-4969.873927,-0.080283,0.324991,0.239472,28.27026145503049,-100
1167,5 Apr 2019 14:44:00.000,-5004.382915,8619.166065,-4955.47371,-0.079215,0.323148,0.240534,28.07026145503049,-100
1168,5 Apr 2019 14:45:00.000,-5009.103813,8638.499644,-4941.009955,-0.078149,0.321305,0.24159,27.870261455030487,-100
1169,5 Apr 2019 14:46:00.000,-5013.760802,8657.722727,-4926.48303,-0.077085,0.319464,0.24264,27.670261455030488,-100
1170,5 Apr 2019 14:47:00.000,-5018.354004,8676.83538,-4911.8933,-0.076022,0.317624,0.243684,34.44081852526354,120
1171,5 Apr 2019 14:48:00.000,-5022.88354,8695.837672,-4897.241127,-0.074962,0.315786,0.244721,34.168194556494186,120
1172,5 Apr 2019 14:49:00.000,-5027.34953,8714.729669,-4882.526869,-0.073904,0.313948,0.245753,32.76929021248622,120
1173,5 Apr 2019 14:50:00.000,-5031.752092,8733.511433,-4867.750883,-0.072848,0.312111,0.246779,30.203406300750142,120
1174,5 Apr 2019 14:51:00.000,-5036.091343,8752.18303,-4852.913525,-0.071794,0.310276,0.247799,28.82960465655618,120
1175,5 Apr 2019 14:52:00.000,-5040.3674,8770.744521,-4838.015146,-0.070742,0.308441,0.248813,29.91095217596538,120
1176,5 Apr 2019 14:53:00.000,-5044.580378,8789.195966,-4823.056095,-0.069691,0.306607,0.249821,32.453262936522506,120
1177,5 Apr 2019 14:54:00.000,-5048.730389,8807.537425,-4808.03672,-0.068643,0.304775,0.250824,34.119148149438104,120
1178,5 Apr 2019 14:55:00.000,-5052.817548,8825.768956,-4792.957365,-0.067596,0.302943,0.251821,33.37700063258086,120
1179,5 Apr 2019 14:56:00.000,-5056.841964,8843.890616,-4777.818373,-0.066551,0.301112,0.252812,30.909147390360676,120
1180,5 Apr 2019 14:57:00.000,-5060.80375,8861.90246,-4762.620084,-0.065508,0.299283,0.253797,28.984521312586477,120
1181,5 Apr 2019 14:58:00.000,-5064.703013,8879.804542,-4747.362836,-0.064467,0.297454,0.254777,29.372614739295948,120
